date,channel,sample
1657012082.446181,3,0.3627567281195141
1657012082.447743,0,0.2271146058778335
1657012082.448215,1,-0.17458292620297122
1657012082.448654,2,1.0434279673957914
1657012082.449092,3,0.257872456726286
1657012082.450657,0,0.12007728492521608
1657012082.451096,1,-0.1755056617284243
1657012082.451536,2,-0.5550575411983409
1657012082.451975,3,-0.03217407677463058
1657012082.453541,0,-0.150591802541177
1657012082.45398,1,-0.24009714851017705
1657012082.454421,2,-1.711552733100195
1657012082.45486,3,-0.316069040105857
1657012082.456423,0,-0.4209533114990833
1657012082.456892,1,-0.31852966817373307
1657012082.457331,2,-1.6512673454372262
1657012082.457771,3,-0.3495950975306723
1657012082.459341,0,-0.44002317902512544
1657012082.459782,1,-0.3446738413949184
1657012082.460221,2,-0.3702028575991356
1657012082.460659,3,-0.11460511704848564
1657012082.462223,0,-0.22656369413685695
1657012082.462662,1,-0.312070519495558
1657012082.463102,2,1.1910656514683673
1657012082.463541,3,0.21604177957238946
1657012082.465133,0,0.08009207882222569
1657012082.465572,1,-0.21856665291625887
1657012082.466013,2,1.7256370992144898
1657012082.466452,3,0.37106134784859535
1657012082.468049,0,0.23326617604752364
1657012082.468493,1,-0.16166462884662103
1657012082.468931,2,0.9225496135613671
1657012082.469371,3,0.24126321726812172
1657012082.470935,0,0.09977710336523415
1657012082.471375,1,-0.1776587112878154
1657012082.471812,2,-0.7045406963218266
1657012082.472253,3,-0.05493488640248678
1657012082.473817,0,-0.17396776918600132
1657012082.474255,1,-0.24963208227319633
1657012082.474695,2,-1.7407726914062263
1657012082.475133,3,-0.31852966817373307
1657012082.476698,0,-0.4138790058039401
1657012082.477137,1,-0.32345092430948696
1657012082.477576,2,-1.5682211481464012
1657012082.478044,3,-0.32498881685190817
1657012082.479603,0,-0.42372151807544434
1657012082.480038,1,-0.3415980563100742
1657012082.480473,2,-0.19549826477991772
1657012082.480908,3,-0.06693044823338212
1657012082.482464,0,-0.1933452152205266
1657012082.482908,1,-0.3053037923088979
1657012082.483342,2,1.3088682202179456
1657012082.483778,3,0.24802994445478177
1657012082.485333,0,0.10838930160280213
1657012082.485766,1,-0.21210750423808378
1657012082.486203,2,1.7225613141296456
1657012082.486636,3,0.3784432320522235
1657012082.488254,0,0.2372646966578209
1657012082.488708,1,-0.15951157928722814
1657012082.489109,2,0.8355048956602431
1657012082.489529,3,0.23388133306449177
1657012082.4911,0,0.09393311170402896
1657012082.491494,1,-0.17735113277933046
1657012082.491885,2,-0.7648260839847936
1657012082.492272,3,-0.06877591928429005
1657012082.493784,0,-0.1841178599659905
1657012082.494171,1,-0.2563988094598564
1657012082.494559,2,-1.7349286997450193
1657012082.494945,3,-0.316069040105857
1657012082.496222,0,-0.42310636105847443
1657012082.496394,1,-0.3388298497337132
1657012082.496563,2,-1.7604577159492365
1657012082.496733,3,-0.3683573865482277
1657012082.497981,0,-0.480315963636599
1657012082.498151,1,-0.37450895671791784
1657012082.49832,2,-1.142224913895319
1657012082.498489,3,-0.2662413217313624
1657012082.499734,0,-0.3809681053960947
1657012082.499903,1,-0.35236330410703154
1657012082.500082,2,-0.3252963953603931
1657012082.500252,3,-0.13798108369330997
1657012082.501497,0,-0.22717885115382686
1657012082.501666,1,-0.3102250484446518
1657012082.501836,2,0.7524586983694199
1657012082.502004,3,0.07732387224586468
1657012082.503248,0,-0.008798110129806247
1657012082.503417,1,-0.24501840464592917
1657012082.503587,2,1.4983365814444198
1657012082.503756,3,0.27386653916748216
1657012082.505,0,0.17851720153727513
1657012082.505169,1,-0.18011933935569147
1657012082.505338,2,1.7145642729090476
1657012082.505507,3,0.34737780269528606
1657012082.506751,0,0.2600255062856789
1657012082.506921,1,-0.1398265547442179
1657012082.50709,2,1.6195225137873255
1657012082.507259,3,0.3876705873067614
1657012082.508505,0,0.24833752296326672
1657012082.508674,1,-0.1284461499302907
1657012082.508844,2,0.8853326140347395
1657012082.509013,3,0.2498754155056897
1657012082.510258,0,0.12745916912884248
1657012082.510428,1,-0.16504799243995016
1657012082.510597,2,-0.08230937365761015
1657012082.510767,3,0.08655122750040078
1657012082.512011,0,-0.058318249995817695
1657012082.512189,1,-0.2204121239671668
1657012082.512359,2,-1.0105813122639375
1657012082.512529,3,-0.09584282803093025
1657012082.513773,0,-0.2570139664768263
1657012082.513943,1,-0.2868490817998257
1657012082.514121,2,-1.7072466339814127
1657012082.514291,3,-0.2926930734610327
1657012082.515535,0,-0.43233371631301054
1657012082.515704,1,-0.35021025454764043
1657012082.515874,2,-1.7810654760176998
1657012082.516043,3,-0.3409828992931043
1657012082.517287,0,-0.48492964126386795
1657012082.517456,1,-0.3726634856670117
1657012082.517626,2,-1.45626257105803
1657012082.517796,3,-0.33021765149614524
1657012082.519042,0,-0.43879286499118564
1657012082.519212,1,-0.36651191549731976
1657012082.519382,2,-0.7239181423563519
1657012082.519551,3,-0.20011194240718666
1657012082.520795,0,-0.3056113708173829
1657012082.520964,1,-0.33206312254705317
1657012082.521133,2,0.40243435571401776
1657012082.521303,3,0.011194492921688948
1657012082.522547,0,-0.08477000172548621
1657012082.522716,1,-0.2699322638331765
1657012082.522886,2,1.1984475356719955
1657012082.523055,3,0.18036267258818306
1657012082.524299,0,0.10408320248401814
1657012082.524469,1,-0.2074938266108166
1657012082.524638,2,1.6954944053830072
1657012082.524808,3,0.3369201334068137
1657012082.526051,0,0.2264994488608636
1657012082.526221,1,-0.15182211657511502
1657012082.52639,2,1.7148718514175325
1657012082.526559,3,0.3855175377473685
1657012082.527803,0,0.2714059110996061
1657012082.527974,1,-0.12721583589635088
1657012082.528143,2,1.165229056755667
1657012082.528312,3,0.2993955553716994
1657012082.529556,0,0.17943993706273176
1657012082.529726,1,-0.15428274464299108
1657012082.529895,2,0.3793659675776784
1657012082.530064,3,0.18036267258818306
1657012082.531308,0,0.029649203430761162
1657012082.531478,1,-0.1976513143393106
1657012082.531647,2,-0.7196120432375679
1657012082.531825,3,-0.042631746063104714
1657012082.533069,0,-0.19088458715265055
1657012082.533239,1,-0.2545533384089502
1657012082.533408,2,-1.479330959194371
1657012082.533578,3,-0.22533338010291892
1657012082.534832,0,-0.37573927075185765
1657012082.535001,1,-0.3169917756313101
1657012082.535171,2,-1.7736835918140716
1657012082.53534,3,-0.32006756071615605
1657012082.536584,0,-0.4726265009244859
1657012082.536754,1,-0.36005276681914467
1657012082.536923,2,-1.7066314769644428
1657012082.537092,3,-0.3674346510227746
1657012082.538338,0,-0.48000838512811406
1657012082.538507,1,-0.37297106417549486
1657012082.538676,2,-1.0031994280603094
1657012082.538845,3,-0.24009714851017705
1657012082.540089,0,-0.3495950975306723
1657012082.540259,1,-0.34498141990340336
1657012082.540428,2,-0.08477000172548621
1657012082.540598,3,-0.0878457868103304
1657012082.541841,0,-0.18996185162719748
1657012082.542011,1,-0.29638401556284677
1657012082.54218,2,0.8924069197298845
1657012082.542349,3,0.10377562397553497
1657012082.543593,0,0.027188575362885103
1657012082.543763,1,-0.23240768579806215
1657012082.543932,2,1.6044511668715842
1657012082.544101,3,0.30462439001593467
1657012082.545345,0,0.20742958133482325
1657012082.545514,1,-0.17735113277933046
1657012082.545683,2,1.7324038264011499
1657012082.545853,3,0.3522990588310382
1657012082.547096,0,0.26679223347233716
1657012082.547265,1,-0.14567054640542487
1657012082.547434,2,1.4888016476813988
1657012082.547603,3,0.36152641408557606
1657012082.548849,0,0.23480406858994662
1657012082.549019,1,-0.14013413325270285
1657012082.549188,2,0.7340039878603477
1657012082.549357,3,0.23111312648813254
1657012082.550601,0,0.09485584722948204
1657012082.550771,1,-0.17027682708418723
1657012082.550948,2,-0.33144796553008327
1657012082.551117,3,0.03087951746469919
1657012082.552361,0,-0.11275964599757948
1657012082.55254,1,-0.2268712726453419
1657012082.552709,2,-1.1702145581674124
1657012082.552878,3,-0.13828866220179492
1657012082.554122,0,-0.29884464363072283
1657012082.554292,1,-0.2883869743422487
1657012082.554461,2,-1.7490773111353093
1657012082.55463,3,-0.312070519495558
1657012082.555874,0,-0.4440216996354245
1657012082.556044,1,-0.34498141990340336
1657012082.556212,2,-1.7678396001528647
1657012082.556382,3,-0.35636182471733235
1657012082.557626,0,-0.49723278160324824
1657012082.557795,1,-0.37081801461610375
1657012082.557966,2,-1.2960141681375887
1657012082.558135,3,-0.2896172883761867
1657012082.559379,0,-0.42003057597363025
1657012082.559549,1,-0.3554390891918775
1657012082.559718,2,-0.5418316653335058
1657012082.559887,3,-0.17242987664357834
1657012082.561131,0,-0.26531858620590754
1657012082.561301,1,-0.3289873374622072
1657012082.561471,2,0.5986694441271503
1657012082.56164,3,0.045335707363472366
1657012082.562884,0,-0.04324690308007462
1657012082.563053,1,-0.2674716357653004
1657012082.563223,2,1.3519292114057802
1657012082.563393,3,0.22496155631844061
1657012082.564636,0,0.13883957394277147
1657012082.564806,1,-0.20534077705142373
1657012082.564975,2,1.7081051242308725
1657012082.565145,3,0.3384580259492349
1657012082.566389,0,0.24403142384448273
1657012082.566559,1,-0.150591802541177
1657012082.566729,2,1.6874973641624091
1657012082.566898,3,0.3965903640528108
1657012082.568143,0,0.2670998119808221
1657012082.568312,1,-0.13152193501513487
1657012082.568482,2,1.0151307446152131
1657012082.568651,3,0.26894528303173004
1657012082.569895,0,0.14745177218033767
1657012082.570065,1,-0.15428274464299108
1657012082.570234,2,0.15944733401123656
1657012082.570403,3,0.1314576897391433
1657012082.571647,0,-0.010028424163744276
1657012082.571817,1,-0.19857404986476546
1657012082.571986,2,-0.8706330909034747
1657012082.572171,3,-0.06785318375883698
1657012082.573415,0,-0.22164243800110484
1657012082.573585,1,-0.2628579581380315
1657012082.573755,2,-1.6186640235378658
1657012082.573924,3,-0.26593374322287744
1657012082.575168,0,-0.42003057597363025
1657012082.575337,1,-0.32560397386887807
1657012082.575507,2,-1.7776821124243707
1657012082.575676,3,-0.3262191308858462
1657012082.57692,0,-0.47570228600933007
1657012082.577089,1,-0.36712707251428967
1657012082.577258,2,-1.6039002551306076
1657012082.577427,3,-0.3539011966494563
1657012082.578673,0,-0.4618612531275268
1657012082.578851,1,-0.37850747732821866
1657012082.579021,2,-0.8681724628355987
1657012082.579191,3,-0.22379548756049594
1657012082.580434,0,-0.3296024944791771
1657012082.580603,1,-0.3495950975306723
1657012082.580773,2,0.17636415197788402
1657012082.580942,3,-0.033096812300083656
1657012082.582185,0,-0.12967646396422872
1657012082.582355,1,-0.28930970986770177
1657012082.582524,2,1.0366612402091313
1657012082.582693,3,0.14529872262094656
1657012082.583937,0,0.059791897262243765
1657012082.584106,1,-0.2225651735265579
1657012082.584275,2,1.6718108602296962
1657012082.584444,3,0.3369201334068137
1657012082.585688,0,0.22096303570814158
1657012082.585858,1,-0.16135705033813608
1657012082.586027,2,1.737940239553872
1657012082.586196,3,0.37321439740798823
1657012082.58744,0,0.270483175574153
1657012082.587609,1,-0.13213709203210477
1657012082.587787,2,1.31809557547248
1657012082.587958,3,0.3298458277116687
1657012082.589202,0,0.2098902094026993
1657012082.589371,1,-0.14044171176118603
1657012082.589541,2,0.5666812792447615
1657012082.58971,3,0.20804473835179138
1657012082.590954,0,0.05394790560103857
1657012082.591124,1,-0.17612081874539243
1657012082.591293,2,-0.5525969131304649
1657012082.591462,3,-0.010028424163744276
1657012082.592706,0,-0.15489790165996098
1657012082.592884,1,-0.23363799983200195
1657012082.593054,2,-1.3399978948508764
1657012082.593223,3,-0.17981176084720651
1657012082.594466,0,-0.33636922166583716
1657012082.594636,1,-0.31084020546161995
1657012082.594805,2,-1.7586122448983286
1657012082.594974,3,-0.311762940987073
1657012082.596218,0,-0.4575551540087428
1657012082.596387,1,-0.3625133948870225
1657012082.596556,2,-1.7490773111353093
1657012082.596725,3,-0.3702028575991356
1657012082.597971,0,-0.48492964126386795
1657012082.598141,1,-0.38435146898942385
1657012082.59831,2,-1.140687021352898
1657012082.598479,3,-0.2563988094598564
1657012082.599723,0,-0.3797377913621567
1657012082.599893,1,-0.35513151068339255
1657012082.600062,2,-0.319144825190703
1657012082.600231,3,-0.1361356126424038
1657012082.601476,0,-0.22594853711988705
1657012082.601645,1,-0.310532626953135
1657012082.601814,2,0.7539965909118429
1657012082.601983,3,0.07609355821192487
1657012082.603227,0,-0.010336002672229228
1657012082.603397,1,-0.2462487186798672
1657012082.603566,2,1.4980290029359349
1657012082.603735,3,0.26802254750627696
1657012082.604979,0,0.17974751557121316
1657012082.605148,1,-0.18104207488114632
1657012082.605318,2,1.7204082645702545
1657012082.605487,3,0.34245654655953217
1657012082.606731,0,0.24556931638690394
1657012082.606901,1,-0.14013413325270285
1657012082.607071,2,1.6121406295836955
1657012082.60724,3,0.3876705873067614
1657012082.608478,0,0.2541815146244719
1657012082.60864,1,-0.1290613069472588
1657012082.608803,2,0.8856401925432245
1657012082.608964,3,0.25110572953962773
1657012082.610201,0,0.12807432614581238
1657012082.610363,1,-0.16658588498237314
1657012082.610524,2,-0.05308941535157885
1657012082.610686,3,0.09270279767008915
1657012082.611932,0,-0.055242464910971734
1657012082.612094,1,-0.21672118186535272
1657012082.612256,2,-0.9875129241275982
1657012082.612427,3,-0.09707314206486828
1657012082.613663,0,-0.2548609169174334
1657012082.613825,1,-0.27423836295196047
1657012082.613987,2,-1.6841782458450716
1657012082.614149,3,-0.29638401556284677
1657012082.615385,0,-0.42925793122816636
1657012082.615547,1,-0.33575406464886726
1657012082.615709,2,-1.7810654760176998
1657012082.61587,3,-0.33913742824219817
1657012082.617107,0,-0.48800542634871213
1657012082.617269,1,-0.3720483286500418
1657012082.617431,2,-1.5294662560773489
1657012082.617592,3,-0.34590415542885644
1657012082.618837,0,-0.4618612531275268
1657012082.619007,1,-0.36589675848035164
1657012082.619177,2,-0.7992748769350619
1657012082.619347,3,-0.21210750423808378
1657012082.62059,0,-0.31729935413979504
1657012082.62076,1,-0.3452889984118883
1657012082.62093,2,0.29170609265958447
1657012082.621099,3,-0.01433452328252649
1657012082.622343,0,-0.10691565433637251
1657012082.622513,1,-0.2877718173252788
1657012082.622692,2,1.1169392309235953
1657012082.622862,3,0.1628306976045657
1657012082.624105,0,0.08286028539858492
1657012082.624275,1,-0.22441064457746585
1657012082.624453,2,1.6884200996878622
1657012082.624623,3,0.33815044744074996
1657012082.625866,0,0.23326617604752364
1657012082.626036,1,-0.15828126525329012
1657012082.626205,2,1.7311735123672118
1657012082.626374,3,0.3842872237134305
1657012082.627617,0,0.2729438036420291
1657012082.627787,1,-0.13090677799816675
1657012082.627958,2,1.231050857571356
1657012082.628127,3,0.3086229106262355
1657012082.629371,0,0.189282449334236
1657012082.62954,1,-0.14320991833754704
1657012082.629709,2,0.4691788920551616
1657012082.629879,3,0.19235823441908195
1657012082.631122,0,0.04748875692286347
1657012082.631292,1,-0.18134965338963127
1657012082.631461,2,-0.6451780441843109
1657012082.631631,3,-0.027560399147361636
1657012082.632875,0,-0.16935409155873415
1657012082.633053,1,-0.24471082613744422
1657012082.633222,2,-1.4187379930229174
1657012082.633391,3,-0.20441804152597065
1657012082.634634,0,-0.3695877005821657
1657012082.634804,1,-0.3111477839701049
1657012082.634973,2,-1.7641486580510506
1657012082.635143,3,-0.31514630458040394
1657012082.636387,0,-0.47201134390751776
1657012082.636556,1,-0.3526708826155165
1657012082.636725,2,-1.729392286592299
1657012082.636895,3,-0.37450895671791784
1657012082.63814,0,-0.4836993272299299
1657012082.638309,1,-0.3825059979385177
1657012082.638478,2,-1.0687136503675152
1657012082.638648,3,-0.24317293359502123
1657012082.639891,0,-0.36374370892096053
1657012082.640061,1,-0.3575921387512686
1657012082.64023,2,-0.20380288450900075
1657012082.640483,3,-0.09830345609880631
1657012082.64173,0,-0.19795889284779555
1657012082.6419,1,-0.31360841203798095
1657012082.64207,2,0.8588808623050692
1657012082.64224,3,0.097931632314328
1657012082.643484,0,0.017038484582894142
1657012082.643654,1,-0.24963208227319633
1657012082.643823,2,1.5859964563625102
1657012082.643993,3,0.3015486049310905
1657012082.645238,0,0.19974011862270835
1657012082.645407,1,-0.17981176084720651
1657012082.645576,2,1.729328041316304
1657012082.645746,3,0.35168390181407005
1657012082.64699,0,0.2612558203196169
1657012082.647159,1,-0.13828866220179492
1657012082.647328,2,1.5207898125637893
1657012082.647498,3,0.37044619083162544
1657012082.648745,0,0.2394177462172138
1657012082.648914,1,-0.13367498457452776
1657012082.649083,2,0.7736816154548531
1657012082.649252,3,0.2372646966578209
1657012082.650497,0,0.10223773143311199
1657012082.650667,1,-0.16566314945692007
1657012082.650836,2,-0.2776217265452896
1657012082.651006,3,0.0477963354313502
1657012082.65225,0,-0.09861103460728948
1657012082.652419,1,-0.22225759501807474
1657012082.652589,2,-1.136380922234114
1657012082.652758,3,-0.1290613069472588
1657012082.654013,0,-0.28654150329134254
1657012082.654182,1,-0.2862339247828576
1657012082.654352,2,-1.7416954269316793
1657012082.654521,3,-0.316069040105857
1657012082.655765,0,-0.4581703110257127
1657012082.655935,1,-0.3446738413949184
1657012082.656104,2,-1.7739911703225566
1657012082.656273,3,-0.3545163536664244
1657012082.657516,0,-0.49138878994204305
1657012082.657686,1,-0.36589675848035164
1657012082.657855,2,-1.3347690602066393
1657012082.658043,3,-0.30345832125799177
1657012082.659288,0,-0.4132638487869702
1657012082.659459,1,-0.3668194940058065
1657012082.659628,2,-0.5621318468934859
1657012082.659798,3,-0.18257996742356752
1657012082.661041,0,-0.27147015637559946
1657012082.661211,1,-0.33206312254705317
1657012082.66138,2,0.5589918165326484
1657012082.66155,3,0.03764624465135924
1657012082.662794,0,-0.0527818368430939
1657012082.662964,1,-0.2717777348840844
1657012082.663133,2,1.316557682930057
1657012082.663302,3,0.21604177957238946
1657012082.664557,0,0.13207284675610964
1657012082.664726,1,-0.19918920688173358
1657012082.664895,2,1.7191779505363147
1657012082.665065,3,0.34091865401711097
1657012082.666309,0,0.24556931638690394
1657012082.666478,1,-0.14874633149026906
1657012082.666647,2,1.6887276781963472
1657012082.666816,3,0.39166910791705867
1657012082.66807,0,0.2670998119808221
1657012082.66824,1,-0.12998404247271367
1657012082.66841,2,1.0295869345139863
1657012082.668579,3,0.2729438036420291
1657012082.669823,0,0.15083513577366858
1657012082.669993,1,-0.15305243060905305
1657012082.670163,2,0.19266581292756513
1657012082.670343,3,0.14191535902761565
1657012082.671587,0,-0.009413267146774373
1657012082.671757,1,-0.19734373583082565
1657012082.671927,2,-0.8663269917846925
1657012082.672096,3,-0.07092896884368116
1657012082.67334,0,-0.21672118186535272
1657012082.67351,1,-0.2603973300701554
1657012082.673688,2,-1.6060533046899987
1657012082.673858,3,-0.2683943712907535
1657012082.675102,0,-0.4055743860748571
1657012082.675271,1,-0.3268342879028161
1657012082.675441,2,-1.7752214843564946
1657012082.67561,3,-0.3246812383434232
1657012082.676854,0,-0.48646753380628915
1657012082.677024,1,-0.36282097339550745
1657012082.677194,2,-1.6242004366905878
1657012082.677363,3,-0.35728456024278366
1657012082.678608,0,-0.46585977373782583
1657012082.678777,1,-0.3754316922433727
1657012082.678947,2,-0.88324380975134
1657012082.679116,3,-0.21918180993322878
1657012082.680361,0,-0.33298585807250625
1657012082.68053,1,-0.34928751902218735
1657012082.680699,2,0.14622145814639964
1657012082.680869,3,-0.040171117995228656
1657012082.682112,0,-0.1355204556254339
1657012082.682282,1,-0.2969991725798167
1657012082.682451,2,1.0191292652255122
1657012082.68262,3,0.13730168140034849
1657012082.683864,0,0.05548579814346155
1657012082.684033,1,-0.2299470577301861
1657012082.684203,2,1.667197182602429
1657012082.684372,3,0.32615488560985284
1657012082.685616,0,0.22127061421662653
1657012082.685786,1,-0.16443283542298026
1657012082.685956,2,1.7265598347399447
1657012082.686125,3,0.37167650486556525
1657012082.687369,0,0.2670998119808221
1657012082.687538,1,-0.13398256308301093
1657012082.687707,2,1.3436245916766971
1657012082.687877,3,0.33753529042378005
1657012082.689121,0,0.2098902094026993
1657012082.689291,1,-0.13951897623573473
1657012082.68946,2,0.6023603862289661
1657012082.689629,3,0.2157342010639045
1657012082.690873,0,0.07763145075434963
1657012082.691044,1,-0.17458292620297122
1657012082.691213,2,-0.5276830539432176
1657012082.691382,3,0.00319745170109087
1657012082.692627,0,-0.14936148850723896
1657012082.692796,1,-0.23732894193381604
1657012082.692965,2,-1.309547622510907
1657012082.693134,3,-0.17612081874539243
1657012082.694389,0,-0.3388298497337132
1657012082.694558,1,-0.29884464363072283
1657012082.694728,2,-1.7589198234068135
1657012082.694897,3,-0.3212978747500941
1657012082.696141,0,-0.4566324184832897
1657012082.69631,1,-0.3499026760391555
1657012082.696479,2,-1.7619956084916595
1657012082.696649,3,-0.3698952790906507
1657012082.697902,0,-0.48646753380628915
1657012082.698073,1,-0.3825059979385177
1657012082.698243,2,-1.144070384946227
1657012082.698412,3,-0.26531858620590754
1657012082.699656,0,-0.3834287334639708
1657012082.699826,1,-0.3634361304124756
1657012082.699996,2,-0.33852227122522827
1657012082.700165,3,-0.13921139772724977
1657012082.70142,0,-0.229024322204733
1657012082.701589,1,-0.32345092430948696
1657012082.701759,2,0.7300054672500487
1657012082.701928,3,0.07486324417798684
1657012082.703172,0,-0.015872415824951247
1657012082.703341,1,-0.2511699748156211
1657012082.70351,2,1.494645639342604
1657012082.703679,3,0.269252861540215
1657012082.704924,0,0.17205805285910003
1657012082.705093,1,-0.18227238891508435
1657012082.705262,2,1.7231764711466155
1657012082.705431,3,0.34614748866134804
1657012082.706675,0,0.25541182865840995
1657012082.706844,1,-0.14013413325270285
1657012082.707014,2,1.6121406295836955
1657012082.707183,3,0.3858251162558535
1657012082.708429,0,0.26033308479416206
1657012082.708598,1,-0.13029162098119684
1657012082.708767,2,0.8948675477977588
1657012082.708936,3,0.25018299401417465
1657012082.710181,0,0.12592127658642127
1657012082.71035,1,-0.16104947182965113
1657012082.71052,2,-0.06508497718247597
1657012082.710689,3,0.08470575644949285
1657012082.711933,0,-0.06600771270792904
1657012082.712103,1,-0.2068786695938467
1657012082.712272,2,-1.0071979486706084
1657012082.712441,3,-0.10322471223455842
1657012082.713686,0,-0.25578365244288825
1657012082.713855,1,-0.2828505611895267
1657012082.71404,2,-1.6921752870656697
1657012082.714209,3,-0.2969991725798167
1657012082.715463,0,-0.42956550973664953
1657012082.715633,1,-0.34713446946279447
1657012082.715803,2,-1.783218525577091
1657012082.715973,3,-0.34221321332704235
1657012082.717217,0,-0.4852372197723511
1657012082.717386,1,-0.38219841943003274
1657012082.717556,2,-1.4734869675331659
1657012082.717725,3,-0.32345092430948696
1657012082.718969,0,-0.4397156005166405
1657012082.719139,1,-0.37789232031124875
1657012082.719308,2,-0.7202272002545378
1657012082.719478,3,-0.20226499196657954
1657012082.720721,0,-0.30222800722405196
1657012082.720891,1,-0.3345237506149292
1657012082.72106,2,0.39597520703584266
1657012082.72123,3,0.007195972311389909
1657012082.722474,0,-0.08538515874245434
1657012082.722643,1,-0.2711625778671145
1657012082.722822,2,1.1929111225192752
1657012082.722991,3,0.1757489949609159
1657012082.724235,0,0.09946952485675098
1657012082.724405,1,-0.20595593406839363
1657012082.724574,2,1.6985701904678514
1657012082.724743,3,0.33384434832196774
1657012082.725987,0,0.2394177462172138
1657012082.726157,1,-0.15182211657511502
1657012082.726327,2,1.7081051242308725
1657012082.726495,3,0.38397964520494554
1657012082.727739,0,0.2750968532014202
1657012082.727909,1,-0.13029162098119684
1657012082.728079,2,1.165844213772635
1657012082.728248,3,0.2990879768632144
1657012082.729492,0,0.16775195374031782
1657012082.729662,1,-0.14567054640542487
1657012082.729831,2,0.38951605835766756
1657012082.73,3,0.17759446601182383
1657012082.731244,0,0.02934162492227621
1657012082.731413,1,-0.18688606654235151
1657012082.731583,2,-0.725763613407258
1657012082.731753,3,-0.04078627501219678
1657012082.732997,0,-0.19088458715265055
1657012082.733166,1,-0.26008975156167224
1657012082.733336,2,-1.46979602543135
1657012082.733505,3,-0.22717885115382686
1657012082.734759,0,-0.3754316922433727
1657012082.734928,1,-0.3268342879028161
1657012082.735098,2,-1.7742987488310398
1657012082.735267,3,-0.3219130317670622
1657012082.736511,0,-0.47078102987357795
1657012082.73668,1,-0.36866496505671265
1657012082.73685,2,-1.714013361168071
1657012082.73702,3,-0.3689725435651976
1657012082.738264,0,-0.48308417021296
1657012082.738462,1,-0.37789232031124875
1657012082.738632,2,-0.9850522960597221
1657012082.738802,3,-0.23855925596775407
1657012082.740047,0,-0.3548239321749076
1657012082.740216,1,-0.34651931244582634
1657012082.740385,2,-0.07646538199640318
1657012082.740555,3,-0.0878457868103304
1657012082.741799,0,-0.17981176084720651
1657012082.741969,1,-0.2966915940713317
1657012082.742138,2,0.8951751263062455
1657012082.742308,3,0.10254530994159516
1657012082.743552,0,0.02841888939682491
