date,channel,sample
1657011700.395929,2,-0.9672127425676198
1657011700.396152,3,-0.18750122355932142
1657011700.396962,0,-0.32560397386887807
1657011700.397185,1,-0.3403677422761362
1657011700.397408,2,-0.5319891530620016
1657011700.397632,3,-0.1047626047769814
1657011700.398443,0,-0.24993966078168128
1657011700.398667,1,-0.30807199888525894
1657011700.398889,2,0.07394050865253377
1657011700.399113,3,0.010579335904719045
1657011700.399922,0,-0.11706574511636347
1657011700.400145,1,-0.2776217265452896
1657011700.400367,2,0.6057437498222953
1657011700.400603,3,0.10900445861977026
1657011700.401413,0,-0.014026944774043315
1657011700.401649,1,-0.23855925596775407
1657011700.401872,2,1.0624978349218317
1657011700.402095,3,0.21604177957238946
1657011700.402905,0,0.10531351651795795
1657011700.403129,1,-0.19396037223749651
1657011700.403352,2,1.1956793290956362
1657011700.403574,3,0.23972532472569874
1657011700.404385,0,0.1499124002482155
1657011700.404608,1,-0.16750862050782622
1657011700.40483,2,1.168919998857481
1657011700.405054,3,0.25756487821780283
1657011700.405863,0,0.15944733401123656
1657011700.406087,1,-0.16104947182965113
1657011700.406309,2,0.7942893755233165
1657011700.406531,3,0.17728688750333887
1657011700.407341,0,0.08716638451737069
1657011700.407564,1,-0.18811638057628954
1657011700.407787,2,0.3606036785601212
1657011700.408013,3,0.10900445861977026
1657011700.408823,0,-0.012181473723135383
1657011700.409046,1,-0.20657109108536176
1657011700.40927,2,-0.2966915940713317
1657011700.409493,3,-0.02017851494373346
1657011700.410303,0,-0.13521287711695074
1657011700.410526,1,-0.25024723929016623
1657011700.41075,2,-0.7635957699508573
1657011700.410972,3,-0.10722323284485746
1657011700.411782,0,-0.2551684954259201
1657011700.412005,1,-0.2850036107489178
1657011700.412228,2,-1.1779040208795255
1657011700.412452,3,-0.2148757108144448
1657011700.413262,0,-0.3477496264797644
1657011700.413486,1,-0.31945240369918615
1657011700.413709,2,-1.2452637142376393
1657011700.413932,3,-0.22102728098413493
1657011700.414742,0,-0.37420137820943467
1657011700.414964,1,-0.3348313291234142
1657011700.415187,2,-1.1708297151843823
1657011700.41541,3,-0.23579104939139306
1657011700.41622,0,-0.36220581637853755
1657011700.416443,1,-0.33636922166583716
1657011700.416667,2,-0.7380667537466401
1657011700.41689,3,-0.13705834816785867
1657011700.4177,0,-0.2816202471555904
1657011700.417947,1,-0.3296024944791771
1657011700.418171,2,-0.27085499935863133
1657011700.418408,3,-0.06016372104672385
1657011700.419219,0,-0.18042691786417642
1657011700.419442,1,-0.28930970986770177
1657011700.419666,2,0.3925918434425135
1657011700.419889,3,0.06717378146587549
1657011700.420698,0,-0.050013630266734665
1657011700.420921,1,-0.2597821730531873
1657011700.421144,2,0.8299684825075246
1657011700.421367,3,0.15698670594335873
1657011700.422177,0,0.041337186753175104
1657011700.422399,1,-0.2176439173908058
1657011700.422622,2,1.1630760071962758
1657011700.422845,3,0.23664953964085456
1657011700.423655,0,0.13361073929853262
1657011700.423879,1,-0.17981176084720651
1657011700.424101,2,1.1904504944513974
1657011700.424323,3,0.24710720892932692
1657011700.425133,0,0.15821701997729853
1657011700.425357,1,-0.16104947182965113
1657011700.425579,2,1.0240505213612643
1657011700.425803,3,0.2335737545560086
1657011700.426613,0,0.13238042526459637
1657011700.426836,1,-0.16597072796540324
1657011700.427059,2,0.580829890635048
1657011700.427283,3,0.14099262350216257
1657011700.428125,0,0.043797814821049386
1657011700.428349,1,-0.18596333101689844
1657011700.428572,2,0.03856898017681232
1657011700.428795,3,0.045335707363472366
1657011700.429605,0,-0.060471299555207025
1657011700.429829,1,-0.21795149589929075
1657011700.430052,2,-0.570128888114084
1657011700.430275,3,-0.06939107630125996
1657011700.431085,0,-0.19026943013568243
1657011700.431309,1,-0.27085499935863133
1657011700.431532,2,-1.0105813122639375
1657011700.431755,3,-0.16689346349085632
1657011700.432578,0,-0.31576146159737206
1657011700.432801,1,-0.3056113708173829
1657011700.433023,2,-1.2384969870509792
1657011700.433247,3,-0.21887423142474383
1657011700.434057,0,-0.3674346510227746
1657011700.43428,1,-0.3336010150894744
1657011700.434503,2,-1.2437258216952163
1657011700.434725,3,-0.23732894193381604
1657011700.435535,0,-0.390503039159114
1657011700.43577,1,-0.3468268909543113
1657011700.435993,2,-0.9579853873130837
1657011700.436216,3,-0.18073449637266137
1657011700.437026,0,-0.3289873374622072
1657011700.437249,1,-0.33298585807250625
1657011700.437471,2,-0.5304512605195786
1657011700.437694,3,-0.10414744776001328
1657011700.438506,0,-0.23886683447623902
1657011700.438729,1,-0.3031507427495068
1657011700.438952,2,0.08716638451737069
1657011700.439174,3,0.011194492921688948
1657011700.439984,0,-0.11306722450606443
1657011700.440207,1,-0.2683943712907535
1657011700.44043,2,0.6054361713138121
1657011700.440654,3,0.11238782221310117
1657011700.441463,0,0.004427765735028899
1657011700.441686,1,-0.2397895700016921
1657011700.44191,2,1.0575765787860796
1657011700.442132,3,0.21511904404693638
1657011700.442942,0,0.10039226038220406
1657011700.443165,1,-0.19273005820355849
1657011700.443388,2,1.184298924281709
1657011700.443611,3,0.23972532472569874
1657011700.444421,0,0.15052755726518363
1657011700.444643,1,-0.17335261216903142
1657011700.444867,2,1.163998742721727
1657011700.445089,3,0.2563345641838648
1657011700.445899,0,0.14437598709549349
1657011700.446122,1,-0.16535557094843512
1657011700.446345,2,0.7872150698281732
1657011700.446567,3,0.17482625943546104
1657011700.447377,0,0.08101481434767699
1657011700.447602,1,-0.17858144681327026
1657011700.447824,2,0.35383695137346116
1657011700.448078,3,0.10838930160280213
1657011700.448889,0,-0.006645060570413364
1657011700.449113,1,-0.20349530600051757
1657011700.449336,2,-0.318837246682218
1657011700.449559,3,-0.02694524213039351
1657011700.450369,0,-0.13705834816785867
1657011700.450591,1,-0.24286535508653806
1657011700.450814,2,-0.7811277449344747
1657011700.451052,3,-0.10876112538728044
1657011700.451862,0,-0.24501840464592917
1657011700.452086,1,-0.2911551809186097
1657011700.45231,2,-1.1929753677952686
1657011700.452545,3,-0.21241508274656873
1657011700.453356,0,-0.34651931244582634
1657011700.453579,1,-0.31945240369918615
1657011700.453802,2,-1.2532607554582373
1657011700.454025,3,-0.22133485949261988
1657011700.454835,0,-0.37573927075185765
1657011700.455059,1,-0.3505178330561254
1657011700.455282,2,-1.1619099384383311
1657011700.455505,3,-0.22594853711988705
1657011700.456314,0,-0.3797377913621567
1657011700.456537,1,-0.3468268909543113
1657011700.45676,2,-0.7177665721866617
1657011700.456984,3,-0.13705834816785867
1657011700.457793,0,-0.2834657182064966
1657011700.458019,1,-0.3197599822076711
1657011700.458242,2,-0.24378809061199114
1657011700.458466,3,-0.05555004341945491
1657011700.459275,0,-0.18257996742356752
1657011700.459498,1,-0.2880793958337655
1657011700.459721,2,0.4055101407988637
1657011700.459944,3,0.06532831041496756
1657011700.460753,0,-0.046937845181888704
1657011700.460976,1,-0.24717145420532027
1657011700.4612,2,0.8484231930165933
1657011700.461423,3,0.15913975550274984
1657011700.462234,0,0.059484318753762366
1657011700.462457,1,-0.21303023976353685
1657011700.46268,2,1.1723033624508101
1657011700.462902,3,0.2434162668275146
1657011700.463712,0,0.14099262350216257
1657011700.463948,1,-0.1748905047114544
1657011700.464172,2,1.1966020646210893
1657011700.464396,3,0.24895267998023485
1657011700.46522,0,0.16559890418092493
1657011700.465443,1,-0.16966167006721733
1657011700.465666,2,1.0095943314624911
1657011700.46589,3,0.2292676554372246
1657011700.466698,0,0.11361813624704098
1657011700.466922,1,-0.1718147196266102
1657011700.467145,2,0.5700646428380907
1657011700.467368,3,0.13914715245125464
1657011700.46818,0,0.03949171570226717
1657011700.468405,1,-0.19642100030537257
1657011700.468628,2,0.02534310431197717
1657011700.468851,3,0.041337186753175104
1657011700.469661,0,-0.08415484470851808
1657011700.469898,1,-0.2299470577301861
1657011700.470122,2,-0.5753577227583211
1657011700.470345,3,-0.07000623331822808
1657011700.471154,0,-0.20380288450900075
1657011700.471378,1,-0.26593374322287744
1657011700.4716,2,-1.0185783534845356
1657011700.471823,3,-0.17089198410115536
1657011700.472633,0,-0.3062265278343528
1657011700.472856,1,-0.3013052716985989
1657011700.473079,2,-1.230807524338866
1657011700.473303,3,-0.21887423142474383
1657011700.474111,0,-0.3597451883106615
1657011700.474335,1,-0.327449444919786
1657011700.474558,2,-1.232652995389774
1657011700.474781,3,-0.233330421323517
1657011700.475591,0,-0.37635442776882577
1657011700.475813,1,-0.3505178330561254
1657011700.476036,2,-0.9410685693464345
1657011700.47637,3,-0.17058440559267218
1657011700.477182,0,-0.316069040105857
1657011700.477407,1,-0.3271418664112993
1657011700.47763,2,-0.480315963636599
1657011700.477852,3,-0.09984134864122929
1657011700.478655,0,-0.22564095861140387
1657011700.478867,1,-0.312070519495558
1657011700.479079,2,0.14775935068882262
1657011700.479291,3,0.023497633261071016
1657011700.480091,0,-0.11614300959090862
1657011700.480303,1,-0.27085499935863133
1657011700.480515,2,0.6377319147046894
1657011700.480726,3,0.10961961563674016
1657011700.481525,0,0.00319745170109087
1657011700.481737,1,-0.22933190071321796
1657011700.481948,2,1.0683418265830387
1657011700.48216,3,0.21788725062329561
1657011700.48296,0,0.11454087177249228
1657011700.483171,1,-0.1976513143393106
1657011700.483382,2,1.1861443953326152
1657011700.483594,3,0.2378798536747908
1657011700.484394,0,0.13822441692580334
1657011700.484607,1,-0.17150714111812526
1657011700.48482,2,1.1667669492980899
1657011700.485031,3,0.25510425014992677
1657011700.485831,0,0.15360334235002782
1657011700.486042,1,-0.1619722073551042
1657011700.486254,2,0.8167426066426877
1657011700.486466,3,0.18528392872393695
1657011700.487288,0,0.08962701258524497
1657011700.4875,1,-0.1727374551520633
1657011700.487712,2,0.3950524715103896
1657011700.487941,3,0.11054235116219502
1657011700.488753,0,0.007503550819873084
1657011700.488978,1,-0.19918920688173358
1657011700.489201,2,-0.25024723929016623
1657011700.489424,3,-0.009413267146774373
1657011700.490234,0,-0.12229457976059877
1657011700.490458,1,-0.2490169252562282
1657011700.490681,2,-0.737144018221187
1657011700.490904,3,-0.10260955521758852
1657011700.491714,0,-0.24717145420532027
1657011700.491939,1,-0.2825429826810417
1657011700.492163,2,-1.1643705665062072
1657011700.492387,3,-0.2074938266108166
1657011700.493197,0,-0.3419056348185574
1657011700.493419,1,-0.319144825190703
1657011700.493642,2,-1.2471091852885472
1657011700.493865,3,-0.21887423142474383
1657011700.494676,0,-0.3809681053960947
1657011700.494898,1,-0.33913742824219817
1657011700.495121,2,-1.1972814669140526
1657011700.495344,3,-0.2311773717641259
1657011700.496154,0,-0.3732786426839816
1657011700.496376,1,-0.34006016376764947
1657011700.496599,2,-0.7725155466969085
1657011700.496822,3,-0.14013413325270285
1657011700.497646,0,-0.2896172883761867
1657011700.497869,1,-0.31760693264828
1657011700.498108,2,-0.31852966817373307
1657011700.498332,3,-0.06939107630125996
1657011700.499141,0,-0.1911921656611355
1657011700.499365,1,-0.2902324453931566
1657011700.499588,2,0.3433792820849888
1657011700.499811,3,0.06102221129618357
1657011700.500622,0,-0.058933407012784045
1657011700.500845,1,-0.25578365244288825
1657011700.501068,2,0.7887529623705962
1657011700.501291,3,0.14714419367185272
1657011700.502101,0,0.04287507929559631
1657011700.502324,1,-0.21364539678050676
1657011700.502547,2,1.1553865444841627
1657011700.50277,3,0.24187837428509162
1657011700.503579,0,0.13730168140034849
1657011700.503802,1,-0.18996185162719748
1657011700.504037,2,1.1919883869938204
1657011700.504261,3,0.24310868831902965
1657011700.505084,0,0.14468356560397844
1657011700.505308,1,-0.1690465130502492
1657011700.505531,2,1.0529629011588106
1657011700.505755,3,0.2372646966578209
1657011700.506565,0,0.12807432614581238
1657011700.506789,1,-0.16966167006721733
1657011700.507012,2,0.6057437498222953
1657011700.507235,3,0.14745177218033767
1657011700.508046,0,0.04687359990589357
1657011700.50827,1,-0.1884239590847745
1657011700.508493,2,0.09301037617857588
1657011700.508716,3,0.0542554841095253
1657011700.509527,0,-0.05493488640248678
1657011700.50975,1,-0.2176439173908058
1657011700.509974,2,-0.5316815745535166
1657011700.510197,3,-0.06446982016550606
1657011700.511007,0,-0.18257996742356752
1657011700.51123,1,-0.25885943752773244
1657011700.511453,2,-0.9739794697542798
1657011700.511675,3,-0.16012673630419627
1657011700.512485,0,-0.2899248668846717
1657011700.512708,1,-0.2948461230204238
1657011700.512932,2,-1.2391121440679491
1657011700.513155,3,-0.2197969669501969
1657011700.513964,0,-0.36005276681914467
1657011700.514187,1,-0.3388298497337132
1657011700.51441,2,-1.2455712927461242
1657011700.514633,3,-0.22779400817079498
1657011700.515443,0,-0.3954242952948679
1657011700.515666,1,-0.3483647834967325
1657011700.515889,2,-0.9992009074500103
1657011700.516112,3,-0.20011194240718666
1657011700.516921,0,-0.3375995356997734
1657011700.517145,1,-0.33513890763189735
1657011700.517368,2,-0.564284896452877
1657011700.51759,3,-0.11275964599757948
1657011700.518402,0,-0.25147755332410426
1657011700.518627,1,-0.30930231291919696
1657011700.518849,2,0.022882476244101113
1657011700.519072,3,-0.006952639078898315
1657011700.519882,0,-0.1290613069472588
1657011700.520105,1,-0.2745459414604454
1657011700.520329,2,0.5777541055502038
1657011700.520552,3,0.10254530994159516
1657011700.521377,0,-0.006337482061928412
1657011700.5216,1,-0.230562214747156
1657011700.521823,2,1.0332778766158022
1657011700.522046,3,0.20865989536876128
1657011700.522856,0,0.10685140906037915
1657011700.523079,1,-0.1918073226781054
1657011700.523302,2,1.187989866383523
1657011700.523525,3,0.24249353130205975
1657011700.524334,0,0.15391092085851277
1657011700.524558,1,-0.17735113277933046
1657011700.524781,2,1.175994304552626
1657011700.525003,3,0.25541182865840995
1657011700.525813,0,0.14745177218033767
1657011700.526036,1,-0.16566314945692007
1657011700.526259,2,0.8287381684735848
1657011700.526482,3,0.1871293997748431
1657011700.527292,0,0.09178006214463785
1657011700.527515,1,-0.17581324023690925
1657011700.52774,2,0.40397224825644074
1657011700.527977,3,0.11177266519613305
1657011700.528788,0,-0.0011086474176931205
1657011700.529024,1,-0.20380288450900075
1657011700.529247,2,-0.2554760739344033
1657011700.52947,3,-0.01248905223162211
1657011700.53028,0,-0.12813857142180574
1657011700.530503,1,-0.24009714851017705
1657011700.530727,2,-0.7396046462890631
1657011700.530951,3,-0.1019943982006204
1657011700.53176,0,-0.23794409895078594
1657011700.531983,1,-0.27577625549438345
1657011700.532206,2,-1.1600644673874232
1657011700.532429,3,-0.2111847687126307
1657011700.533239,0,-0.33729195719129024
1657011700.533462,1,-0.31453114756343403
1657011700.533685,2,-1.2431106646782482
1657011700.533908,3,-0.21856665291625887
1657011700.534718,0,-0.3711255931245887
1657011700.534941,1,-0.34713446946279447
1657011700.535164,2,-1.1834404340322475
1657011700.535386,3,-0.2296394792217029
1657011700.536196,0,-0.3760468492603426
1657011700.536419,1,-0.3415980563100742
1657011700.536642,2,-0.7559063072387424
1657011700.536865,3,-0.1425947613205789
1657011700.537676,0,-0.2868490817998257
1657011700.537913,1,-0.3332934365809912
1657011700.538151,2,-0.29792190810526975
1657011700.538375,3,-0.06293192762308486
1657011700.539185,0,-0.20349530600051757
1657011700.539408,1,-0.2991522221392078
1657011700.539631,2,0.363371885136484
1657011700.539854,3,0.058869161736792464
1657011700.540665,0,-0.062009192097630006
1657011700.540888,1,-0.2551684954259201
1657011700.541111,2,0.8062849373542136
1657011700.541334,3,0.15175787129912166
1657011700.542158,0,0.03733866614287429
1657011700.542382,1,-0.2170287603738359
1657011700.542605,2,1.1627684286877908
1657011700.542828,3,0.24126321726812172
1657011700.543639,0,0.13422589631550252
1657011700.543862,1,-0.1791966038302384
1657011700.544085,2,1.1962944861126061
1657011700.544307,3,0.24679963042084374
1657011700.545118,0,0.16344585462153383
1657011700.545355,1,-0.15797368674480516
1657011700.545579,2,1.0501946945824514
1657011700.545802,3,0.2363419611323696
1657011700.546612,0,0.14068504499367762
1657011700.546835,1,-0.16258736437207233
1657011700.547058,2,0.5998997581610901
1657011700.547281,3,0.14745177218033767
1657011700.548111,0,0.04994938499073953
1657011700.548335,1,-0.19672857881385752
1657011700.54855,2,0.07763145075434963
1657011700.548774,3,0.053640327092555395
1657011700.549583,0,-0.06969865480974491
1657011700.549807,1,-0.22225759501807474
1657011700.550031,2,-0.5369104091977537
1657011700.550254,3,-0.06354708464005476
1657011700.551063,0,-0.18996185162719748
1657011700.551286,1,-0.27023984234166143
1657011700.55151,2,-0.9776704118560922
1657011700.551732,3,-0.15797368674480516
1657011700.552542,0,-0.307764420376774
1657011700.552766,1,-0.304688635291928
1657011700.552988,2,-1.2354212019661333
1657011700.553211,3,-0.21948938844171195
1657011700.55402,0,-0.36589675848035164
1657011700.554243,1,-0.3311403870215983
1657011700.554466,2,-1.2415727721358252
1657011700.554689,3,-0.23179252878109402
1657011700.555513,0,-0.38066052688760976
1657011700.555736,1,-0.33944500675068134
1657011700.555958,2,-0.987205345619115
1657011700.556182,3,-0.19396037223749651
1657011700.556991,0,-0.3289873374622072
1657011700.557214,1,-0.33021765149614524
1657011700.557437,2,-0.5522893346219799
1657011700.557661,3,-0.10876112538728044
1657011700.558473,0,-0.24071230552714518
1657011700.558696,1,-0.3154538830888871
1657011700.558919,2,0.04472055034650424
1657011700.559143,3,0.0028898731926059185
1657011700.559953,0,-0.12537036484544473
1657011700.560208,1,-0.27023984234166143
1657011700.560432,2,0.598977022635637
1657011700.560655,3,0.10193015292462704
1657011700.561466,0,0.0007368236332148115
1657011700.561689,1,-0.24101988403563013
1657011700.561912,2,1.0489643805485116
1657011700.562135,3,0.2157342010639045
1657011700.562946,0,0.09424069021251213
